,name_,event,inner_seq,side,PC,class
65,cam1_060424,0,65,right,9,crush
66,cam1_060424,0,66,right,4,crush
67,cam1_060424,0,67,right,11,crush
68,cam1_060424,0,68,right,9,crush
69,cam1_060424,0,69,right,4,crush
70,cam1_060424,0,70,right,0,crush
71,cam1_060424,0,71,right,1,crush
72,cam1_060424,0,72,right,14,crush
73,cam1_060424,0,73,right,8,crush
74,cam1_060424,0,74,right,2,crush
75,cam1_060424,0,75,right,4,crush
76,cam1_060424,0,76,right,4,crush
77,cam1_060424,0,77,right,1,crush
78,cam1_060424,0,78,right,8,crush
79,cam1_060424,0,79,right,1,crush
80,cam1_060424,0,80,right,10,crush
81,cam1_060424,0,81,right,5,crush
82,cam1_060424,0,82,right,3,crush
83,cam1_060424,0,83,right,0,crush
84,cam1_060424,0,84,right,0,crush
85,cam1_060424,0,85,right,1,crush
86,cam1_060424,0,86,right,0,crush
87,cam1_060424,0,87,right,3,crush
88,cam1_060424,0,88,right,7,crush
89,cam1_060424,0,89,right,4,crush
90,cam1_060424,0,90,right,0,crush
91,cam1_060424,0,91,right,1,crush
92,cam1_060424,0,92,right,1,crush
93,cam1_060424,0,93,right,3,crush
94,cam1_060424,0,94,right,0,crush
95,cam1_060424,0,95,right,1,crush
96,cam1_060424,0,96,right,0,crush
97,cam1_060424,0,97,right,0,crush
98,cam1_060424,0,98,right,0,crush
99,cam1_060424,0,99,right,3,crush
100,cam1_060424,0,100,right,3,crush
101,cam1_060424,0,101,right,0,crush
102,cam1_060424,0,102,right,6,crush
103,cam1_060424,0,103,right,0,crush
104,cam1_060424,0,104,right,0,crush
105,cam1_060424,0,105,right,0,crush
106,cam1_060424,0,106,right,0,crush
107,cam1_060424,0,107,right,5,crush
108,cam1_060424,0,108,right,12,crush
109,cam1_060424,0,109,right,6,crush
110,cam1_060424,0,110,right,7,crush
111,cam1_060424,0,111,right,0,crush
112,cam1_060424,0,112,right,0,crush
113,cam1_060424,0,113,right,5,crush
114,cam1_060424,0,114,right,16,crush
115,cam1_060424,0,115,right,5,crush
116,cam1_060424,0,116,right,0,crush
117,cam1_060424,0,117,right,0,crush
118,cam1_060424,0,118,right,0,crush
119,cam1_060424,0,119,right,5,crush
120,cam1_060424,0,120,right,2,crush
121,cam1_060424,0,121,right,0,crush
122,cam1_060424,0,122,right,0,crush
123,cam1_060424,0,123,right,5,crush
124,cam1_060424,0,124,right,15,crush
125,cam1_060424,0,125,right,14,crush
0,cam1_070424,0,0,right,0,crush
1,cam1_070424,0,1,right,2,crush
2,cam1_070424,0,2,right,4,crush
3,cam1_070424,0,3,right,9,crush
4,cam1_070424,0,4,right,13,crush
5,cam1_070424,0,5,right,7,crush
6,cam1_070424,0,6,right,4,crush
7,cam1_070424,0,7,right,1,crush
8,cam1_070424,0,8,right,0,crush
9,cam1_070424,0,9,right,0,crush
10,cam1_070424,0,10,right,7,crush
11,cam1_070424,0,11,right,6,crush
12,cam1_070424,0,12,right,1,crush
13,cam1_070424,0,13,right,9,crush
14,cam1_070424,0,14,right,2,crush
15,cam1_070424,0,15,right,2,crush
16,cam1_070424,0,16,right,8,crush
17,cam1_070424,0,17,right,7,crush
18,cam1_070424,0,18,right,3,crush
19,cam1_070424,0,19,right,8,crush
20,cam1_070424,0,20,right,8,crush
21,cam1_070424,0,21,right,11,crush
22,cam1_070424,0,22,right,9,crush
23,cam1_070424,0,23,right,6,crush
24,cam1_070424,0,24,right,8,crush
25,cam1_070424,0,25,right,6,crush
26,cam1_070424,0,26,right,4,crush
27,cam1_070424,0,27,right,0,crush
28,cam1_070424,0,28,right,1,crush
29,cam1_070424,0,29,right,7,crush
30,cam1_070424,0,30,right,3,crush
31,cam1_070424,0,31,right,6,crush
32,cam1_070424,0,32,right,1,crush
33,cam1_070424,0,33,right,4,crush
34,cam1_070424,0,34,right,4,crush
35,cam1_070424,0,35,right,2,crush
36,cam1_070424,0,36,right,2,crush
37,cam1_070424,0,37,right,6,crush
38,cam1_070424,0,38,right,2,crush
39,cam1_070424,0,39,right,9,crush
40,cam1_070424,0,40,right,0,crush
41,cam1_070424,0,41,right,4,crush
42,cam1_070424,0,42,right,8,crush
43,cam1_070424,0,43,right,5,crush
44,cam1_070424,0,44,right,12,crush
45,cam1_070424,0,45,right,1,crush
46,cam1_070424,0,46,right,0,crush
47,cam1_070424,0,47,right,0,crush
48,cam1_070424,0,48,right,0,crush
49,cam1_070424,0,49,right,0,crush
50,cam1_070424,0,50,right,0,crush
51,cam1_070424,0,51,right,0,crush
52,cam1_070424,0,52,right,0,crush
53,cam1_070424,0,53,right,0,crush
54,cam1_070424,0,54,right,0,crush
55,cam1_070424,0,55,right,0,crush
56,cam1_070424,0,56,right,0,crush
57,cam1_070424,0,57,right,0,crush
58,cam1_070424,0,58,right,0,crush
59,cam1_070424,0,59,right,0,crush
60,cam1_070424,0,60,right,0,crush
61,cam1_070424,0,61,right,2,crush
62,cam1_070424,0,62,right,0,crush
63,cam1_070424,0,63,right,0,crush
64,cam1_070424,0,64,right,2,crush
65,cam1_070424,0,65,right,2,crush
66,cam1_070424,0,66,right,0,crush
67,cam1_070424,0,67,right,0,crush
68,cam1_070424,0,68,right,0,crush
69,cam1_070424,0,69,right,0,crush
70,cam1_070424,0,70,right,0,crush
71,cam1_070424,0,71,right,0,crush
72,cam1_070424,0,72,right,0,crush
73,cam1_070424,0,73,right,5,crush
74,cam1_070424,0,74,right,5,crush
75,cam1_070424,0,75,right,4,crush
76,cam1_070424,0,76,right,2,crush
77,cam1_070424,0,77,right,5,crush
78,cam1_070424,0,78,right,3,crush
79,cam1_070424,0,79,right,5,crush
80,cam1_070424,0,80,right,4,crush
81,cam1_070424,0,81,right,1,crush
82,cam1_070424,0,82,right,1,crush
83,cam1_070424,0,83,right,0,crush
84,cam1_070424,0,84,right,5,crush
85,cam1_070424,0,85,right,3,crush
86,cam1_070424,0,86,right,0,crush
87,cam1_070424,0,87,right,0,crush
88,cam1_070424,0,88,right,0,crush
89,cam1_070424,0,89,right,3,crush
90,cam1_070424,0,90,right,6,crush
91,cam1_070424,0,91,right,3,crush
92,cam1_070424,0,92,right,1,crush
93,cam1_070424,0,93,right,5,crush
94,cam1_070424,0,94,right,2,crush
95,cam1_070424,0,95,right,0,crush
96,cam1_070424,0,96,right,2,crush
97,cam1_070424,0,97,right,0,crush
98,cam1_070424,0,98,right,1,crush
99,cam1_070424,0,99,right,0,crush
100,cam1_070424,0,100,right,2,crush
101,cam1_070424,0,101,right,1,crush
102,cam1_070424,0,102,right,4,crush
103,cam1_070424,0,103,right,6,crush
104,cam1_070424,0,104,right,3,crush
105,cam1_070424,0,105,right,7,crush
106,cam1_070424,0,106,right,2,crush
107,cam1_070424,0,107,right,2,crush
108,cam1_070424,0,108,right,0,crush
109,cam1_070424,0,109,right,2,crush
110,cam1_070424,0,110,right,0,crush
111,cam1_070424,0,111,right,0,crush
112,cam1_070424,0,112,right,3,crush
113,cam1_070424,0,113,right,12,crush
114,cam1_070424,0,114,right,14,crush
115,cam1_070424,0,115,right,4,crush
116,cam1_070424,0,116,right,4,crush
117,cam1_070424,0,117,right,6,crush
118,cam1_070424,0,118,right,8,crush
119,cam1_070424,0,119,right,2,crush
120,cam1_070424,0,120,right,1,crush
121,cam1_070424,0,121,right,11,crush
122,cam1_070424,0,122,right,2,crush
123,cam1_070424,0,123,right,6,crush
124,cam1_070424,0,124,right,6,crush
125,cam1_070424,0,125,right,5,crush
126,cam1_070424,0,126,right,0,crush
127,cam1_070424,0,127,right,4,crush
128,cam1_070424,0,128,right,0,crush
0,cam1_080424,0,0,right,9,crush
1,cam1_080424,0,1,right,2,crush
2,cam1_080424,0,2,right,4,crush
3,cam1_080424,0,3,right,5,crush
4,cam1_080424,0,4,right,3,crush
5,cam1_080424,0,5,right,11,crush
6,cam1_080424,0,6,right,9,crush
7,cam1_080424,0,7,right,11,crush
8,cam1_080424,0,8,right,1,crush
9,cam1_080424,0,9,right,8,crush
10,cam1_080424,0,10,right,5,crush
11,cam1_080424,0,11,right,5,crush
12,cam1_080424,0,12,right,13,crush
13,cam1_080424,0,13,right,12,crush
14,cam1_080424,0,14,right,16,crush
15,cam1_080424,0,15,right,8,crush
16,cam1_080424,0,16,right,14,crush
17,cam1_080424,0,17,right,12,crush
18,cam1_080424,0,18,right,4,crush
19,cam1_080424,0,19,right,0,crush
20,cam1_080424,0,20,right,7,crush
21,cam1_080424,0,21,right,9,crush
22,cam1_080424,0,22,right,11,crush
23,cam1_080424,0,23,right,8,crush
24,cam1_080424,0,24,right,11,crush
25,cam1_080424,0,25,right,6,crush
26,cam1_080424,0,26,right,11,crush
27,cam1_080424,0,27,right,0,crush
28,cam1_080424,0,28,right,4,crush
29,cam1_080424,0,29,right,8,crush
30,cam1_080424,0,30,right,2,crush
31,cam1_080424,0,31,right,0,crush
32,cam1_080424,0,32,right,3,crush
33,cam1_080424,0,33,right,8,crush
34,cam1_080424,0,34,right,3,crush
35,cam1_080424,0,35,right,2,crush
36,cam1_080424,0,36,right,0,crush
37,cam1_080424,0,37,right,0,crush
38,cam1_080424,0,38,right,2,crush
39,cam1_080424,0,39,right,4,crush
40,cam1_080424,0,40,right,14,crush
41,cam1_080424,0,41,right,12,crush
42,cam1_080424,0,42,right,8,crush
43,cam1_080424,0,43,right,20,crush
44,cam1_080424,0,44,right,5,crush
45,cam1_080424,0,45,right,5,crush
46,cam1_080424,0,46,right,9,crush
47,cam1_080424,0,47,right,8,crush
48,cam1_080424,0,48,right,0,crush
49,cam1_080424,0,49,right,9,crush
50,cam1_080424,0,50,right,7,crush
51,cam1_080424,0,51,right,5,crush
52,cam1_080424,0,52,right,9,crush
53,cam1_080424,0,53,right,0,crush
54,cam1_080424,0,54,right,0,crush
55,cam1_080424,0,55,right,0,crush
56,cam1_080424,0,56,right,0,crush
57,cam1_080424,0,57,right,4,crush
58,cam1_080424,0,58,right,0,crush
59,cam1_080424,0,59,right,4,crush
60,cam1_080424,0,60,right,0,crush
61,cam1_080424,0,61,right,0,crush
62,cam1_080424,0,62,right,0,crush
63,cam1_080424,0,63,right,0,crush
64,cam1_080424,0,64,right,2,crush
65,cam1_080424,0,65,right,2,crush
66,cam1_080424,0,66,right,2,crush
67,cam1_080424,0,67,right,0,crush
68,cam1_080424,0,68,right,0,crush
69,cam1_080424,0,69,right,5,crush
70,cam1_080424,0,70,right,3,crush
71,cam1_080424,0,71,right,3,crush
72,cam1_080424,0,72,right,3,crush
73,cam1_080424,0,73,right,6,crush
74,cam1_080424,0,74,right,1,crush
75,cam1_080424,0,75,right,2,crush
76,cam1_080424,0,76,right,2,crush
77,cam1_080424,0,77,right,5,crush
78,cam1_080424,0,78,right,6,crush
79,cam1_080424,0,79,right,0,crush
80,cam1_080424,0,80,right,2,crush
81,cam1_080424,0,81,right,2,crush
82,cam1_080424,0,82,right,2,crush
83,cam1_080424,0,83,right,0,crush
84,cam1_080424,0,84,right,2,crush
85,cam1_080424,0,85,right,0,crush
86,cam1_080424,0,86,right,2,crush
87,cam1_080424,0,87,right,0,crush
88,cam1_080424,0,88,right,7,crush
89,cam1_080424,0,89,right,11,crush
90,cam1_080424,0,90,right,9,crush
91,cam1_080424,0,91,right,11,crush
92,cam1_080424,0,92,right,2,crush
93,cam1_080424,0,93,right,1,crush
94,cam1_080424,0,94,right,4,crush
95,cam1_080424,0,95,right,8,crush
96,cam1_080424,0,96,right,6,crush
97,cam1_080424,0,97,right,2,crush
98,cam1_080424,0,98,right,2,crush
99,cam1_080424,0,99,right,0,crush
100,cam1_080424,0,100,right,2,crush
101,cam1_080424,0,101,right,6,crush
102,cam1_080424,0,102,right,1,crush
103,cam1_080424,0,103,right,1,crush
104,cam1_080424,0,104,right,0,crush
105,cam1_080424,0,105,right,7,crush
106,cam1_080424,0,106,right,5,crush
107,cam1_080424,0,107,right,3,crush
108,cam1_080424,0,108,right,0,crush
109,cam1_080424,0,109,right,13,crush
110,cam1_080424,0,110,right,1,crush
111,cam1_080424,0,111,right,4,crush
112,cam1_080424,0,112,right,0,crush
113,cam1_080424,0,113,right,0,crush
114,cam1_080424,0,114,right,0,crush
115,cam1_080424,0,115,right,0,crush
116,cam1_080424,0,116,right,2,crush
117,cam1_080424,0,117,right,7,crush
118,cam1_080424,0,118,right,1,crush
119,cam1_080424,0,119,right,3,crush
120,cam1_080424,0,120,right,3,crush
121,cam1_080424,0,121,right,5,crush
122,cam1_080424,0,122,right,13,crush
123,cam1_080424,0,123,right,7,crush
124,cam1_080424,0,124,right,6,crush
125,cam1_080424,0,125,right,14,crush
0,cam1_090424,0,0,right,10,crush
1,cam1_090424,0,1,right,4,crush
2,cam1_090424,0,2,right,4,crush
3,cam1_090424,0,3,right,11,crush
4,cam1_090424,0,4,right,7,crush
5,cam1_090424,0,5,right,6,crush
6,cam1_090424,0,6,right,4,crush
7,cam1_090424,0,7,right,7,crush
8,cam1_090424,0,8,right,6,crush
9,cam1_090424,0,9,right,2,crush
10,cam1_090424,0,10,right,2,crush
11,cam1_090424,0,11,right,7,crush
12,cam1_090424,0,12,right,0,crush
13,cam1_090424,0,13,right,0,crush
14,cam1_090424,0,14,right,6,crush
15,cam1_090424,0,15,right,2,crush
16,cam1_090424,0,16,right,2,crush
17,cam1_090424,0,17,right,2,crush
18,cam1_090424,0,18,right,2,crush
19,cam1_090424,0,19,right,9,crush
20,cam1_090424,0,20,right,10,crush
21,cam1_090424,0,21,right,14,crush
22,cam1_090424,0,22,right,14,crush
23,cam1_090424,0,23,right,8,crush
24,cam1_090424,0,24,right,5,crush
25,cam1_090424,0,25,right,11,crush
26,cam1_090424,0,26,right,6,crush
27,cam1_090424,0,27,right,7,crush
28,cam1_090424,0,28,right,0,crush
29,cam1_090424,0,29,right,0,crush
30,cam1_090424,0,30,right,0,crush
31,cam1_090424,0,31,right,0,crush
32,cam1_090424,0,32,right,0,crush
33,cam1_090424,0,33,right,0,crush
34,cam1_090424,0,34,right,0,crush
35,cam1_090424,0,35,right,0,crush
36,cam1_090424,0,36,right,6,crush
37,cam1_090424,0,37,right,10,crush
38,cam1_090424,0,38,right,5,crush
39,cam1_090424,0,39,right,3,crush
40,cam1_090424,0,40,right,0,crush
41,cam1_090424,0,41,right,0,crush
42,cam1_090424,0,42,right,0,crush
43,cam1_090424,0,43,right,0,crush
44,cam1_090424,0,44,right,0,crush
45,cam1_090424,0,45,right,0,crush
46,cam1_090424,0,46,right,0,crush
47,cam1_090424,0,47,right,0,crush
48,cam1_090424,0,48,right,0,crush
49,cam1_090424,0,49,right,13,crush
50,cam1_090424,0,50,right,5,crush
51,cam1_090424,0,51,right,2,crush
52,cam1_090424,0,52,right,8,crush
53,cam1_090424,0,53,right,0,crush
54,cam1_090424,0,54,right,2,crush
55,cam1_090424,0,55,right,0,crush
56,cam1_090424,0,56,right,0,crush
57,cam1_090424,0,57,right,0,crush
58,cam1_090424,0,58,right,0,crush
59,cam1_090424,0,59,right,0,crush
60,cam1_090424,0,60,right,0,crush
61,cam1_090424,0,61,right,0,crush
62,cam1_090424,0,62,right,0,crush
63,cam1_090424,0,63,right,1,crush
64,cam1_090424,0,64,right,8,crush
65,cam1_090424,0,65,right,11,crush
66,cam1_090424,0,66,right,0,crush
67,cam1_090424,0,67,right,10,crush
68,cam1_090424,0,68,right,2,crush
69,cam1_090424,0,69,right,0,crush
70,cam1_090424,0,70,right,0,crush
71,cam1_090424,0,71,right,0,crush
72,cam1_090424,0,72,right,0,crush
73,cam1_090424,0,73,right,6,crush
74,cam1_090424,0,74,right,4,crush
75,cam1_090424,0,75,right,6,crush
76,cam1_090424,0,76,right,0,crush
77,cam1_090424,0,77,right,0,crush
78,cam1_090424,0,78,right,0,crush
79,cam1_090424,0,79,right,0,crush
80,cam1_090424,0,80,right,0,crush
81,cam1_090424,0,81,right,1,crush
82,cam1_090424,0,82,right,1,crush
83,cam1_090424,0,83,right,0,crush
84,cam1_090424,0,84,right,6,crush
85,cam1_090424,0,85,right,0,crush
86,cam1_090424,0,86,right,4,crush
87,cam1_090424,0,87,right,4,crush
88,cam1_090424,0,88,right,2,crush
89,cam1_090424,0,89,right,0,crush
90,cam1_090424,0,90,right,0,crush
91,cam1_090424,0,91,right,0,crush
92,cam1_090424,0,92,right,0,crush
93,cam1_090424,0,93,right,1,crush
94,cam1_090424,0,94,right,2,crush
95,cam1_090424,0,95,right,0,crush
96,cam1_090424,0,96,right,2,crush
97,cam1_090424,0,97,right,5,crush
98,cam1_090424,0,98,right,7,crush
99,cam1_090424,0,99,right,10,crush
100,cam1_090424,0,100,right,5,crush
101,cam1_090424,0,101,right,4,crush
102,cam1_090424,0,102,right,9,crush
103,cam1_090424,0,103,right,4,crush
104,cam1_090424,0,104,right,9,crush
105,cam1_090424,0,105,right,10,crush
106,cam1_090424,0,106,right,1,crush
107,cam1_090424,0,107,right,0,crush
108,cam1_090424,0,108,right,5,crush
109,cam1_090424,0,109,right,4,crush
110,cam1_090424,0,110,right,2,crush
111,cam1_090424,0,111,right,4,crush
112,cam1_090424,0,112,right,1,crush
113,cam1_090424,0,113,right,2,crush
114,cam1_090424,0,114,right,5,crush
115,cam1_090424,0,115,right,3,crush
116,cam1_090424,0,116,right,0,crush
117,cam1_090424,0,117,right,0,crush
118,cam1_090424,0,118,right,0,crush
119,cam1_090424,0,119,right,0,crush
120,cam1_090424,0,120,right,1,crush
121,cam1_090424,0,121,right,7,crush
122,cam1_090424,0,122,right,10,crush
123,cam1_090424,0,123,right,11,crush
124,cam1_090424,0,124,right,8,crush
125,cam1_090424,0,125,right,8,crush
126,cam1_090424,0,126,right,10,crush
127,cam1_090424,0,127,right,16,crush
128,cam1_090424,0,128,right,11,crush
129,cam1_090424,0,129,right,10,crush
130,cam1_090424,0,130,right,10,crush
131,cam1_090424,0,131,right,10,crush
132,cam1_090424,0,132,right,2,crush
133,cam1_090424,0,133,right,7,crush
134,cam1_090424,0,134,right,8,crush
135,cam1_090424,0,135,right,8,crush
136,cam1_090424,0,136,right,4,crush
137,cam1_090424,0,137,right,0,crush
138,cam1_090424,0,138,right,1,crush
139,cam1_090424,0,139,right,2,crush
140,cam1_090424,0,140,right,0,crush
0,cam2_190524,1,0,right,4,crush
1,cam2_190524,1,1,right,14,crush
2,cam2_190524,1,2,right,10,crush
3,cam2_190524,1,3,right,11,crush
4,cam2_190524,1,4,right,4,crush
5,cam2_190524,1,5,right,9,crush
6,cam2_190524,1,6,right,9,crush
7,cam2_190524,1,7,right,6,crush
8,cam2_190524,1,8,right,12,crush
9,cam2_190524,1,9,right,1,crush
10,cam2_190524,1,10,right,0,crush
11,cam2_190524,1,11,right,0,crush
12,cam2_190524,1,12,right,10,crush
13,cam2_190524,1,13,right,0,crush
14,cam2_190524,1,14,right,6,crush
15,cam2_190524,1,15,right,7,crush
16,cam2_190524,1,16,right,2,crush
17,cam2_190524,1,17,right,4,crush
18,cam2_190524,1,18,right,14,crush
19,cam2_190524,1,19,right,15,crush
20,cam2_190524,1,20,right,5,crush
21,cam2_190524,1,21,right,0,crush
22,cam2_190524,1,22,right,8,crush
23,cam2_190524,1,23,right,2,crush
24,cam2_190524,1,24,right,0,crush
25,cam2_190524,1,25,right,5,crush
26,cam2_190524,1,26,right,8,crush
27,cam2_190524,1,27,right,13,crush
28,cam2_190524,1,28,right,8,crush
29,cam2_190524,1,29,right,13,crush
30,cam2_190524,1,30,right,2,crush
31,cam2_190524,1,31,right,6,crush
32,cam2_190524,1,32,right,0,crush
33,cam2_190524,1,33,right,2,crush
34,cam2_190524,1,34,right,10,crush
35,cam2_190524,1,35,right,3,crush
36,cam2_190524,1,36,right,4,crush
37,cam2_190524,1,37,right,10,crush
38,cam2_190524,1,38,right,4,crush
39,cam2_190524,1,39,right,4,crush
40,cam2_190524,1,40,right,7,crush
41,cam2_190524,1,41,right,12,crush
42,cam2_190524,1,42,right,3,crush
43,cam2_190524,1,43,right,5,crush
44,cam2_190524,1,44,right,3,crush
45,cam2_190524,1,45,right,10,crush
46,cam2_190524,1,46,right,4,crush
47,cam2_190524,1,47,right,16,crush
48,cam2_190524,1,48,right,10,crush
49,cam2_190524,1,49,right,1,crush
50,cam2_190524,1,50,right,2,crush
51,cam2_190524,1,51,right,5,crush
52,cam2_190524,1,52,right,7,crush
53,cam2_190524,1,53,right,0,crush
54,cam2_190524,1,54,right,0,crush
0,cam2_200524,1,0,right,15,crush
1,cam2_200524,1,1,right,9,crush
2,cam2_200524,1,2,right,11,crush
3,cam2_200524,1,3,right,16,crush
4,cam2_200524,1,4,right,3,crush
5,cam2_200524,1,5,right,6,crush
6,cam2_200524,1,6,right,11,crush
7,cam2_200524,1,7,right,13,crush
8,cam2_200524,1,8,right,7,crush
9,cam2_200524,1,9,right,0,crush
10,cam2_200524,1,10,right,1,crush
11,cam2_200524,1,11,right,5,crush
12,cam2_200524,1,12,right,8,crush
13,cam2_200524,1,13,right,11,crush
14,cam2_200524,1,14,right,6,crush
15,cam2_200524,1,15,right,8,crush
16,cam2_200524,1,16,right,7,crush
17,cam2_200524,1,17,right,13,crush
18,cam2_200524,1,18,right,10,crush
19,cam2_200524,1,19,right,4,crush
20,cam2_200524,1,20,right,10,crush
21,cam2_200524,1,21,right,0,crush
22,cam2_200524,1,22,right,0,crush
23,cam2_200524,1,23,right,6,crush
24,cam2_200524,1,24,right,3,crush
25,cam2_200524,1,25,right,3,crush
26,cam2_200524,1,26,right,2,crush
27,cam2_200524,1,27,right,0,crush
28,cam2_200524,1,28,right,5,crush
29,cam2_200524,1,29,right,4,crush
30,cam2_200524,1,30,right,0,crush
31,cam2_200524,1,31,right,0,crush
32,cam2_200524,1,32,right,10,crush
33,cam2_200524,1,33,right,0,crush
34,cam2_200524,1,34,right,6,crush
35,cam2_200524,1,35,right,3,crush
36,cam2_200524,1,36,right,7,crush
37,cam2_200524,1,37,right,7,crush
38,cam2_200524,1,38,right,14,crush
39,cam2_200524,1,39,right,10,crush
40,cam2_200524,1,40,right,9,crush
41,cam2_200524,1,41,right,0,crush
42,cam2_200524,1,42,right,0,crush
43,cam2_200524,1,43,right,6,crush
44,cam2_200524,1,44,right,2,crush
45,cam2_200524,1,45,right,8,crush
46,cam2_200524,1,46,right,0,crush
47,cam2_200524,1,47,right,10,crush
48,cam2_200524,1,48,right,0,crush
49,cam2_200524,1,49,right,5,crush
50,cam2_200524,1,50,right,12,crush
51,cam2_200524,1,51,right,11,crush
52,cam2_200524,1,52,right,5,crush
53,cam2_200524,1,53,right,4,crush
54,cam2_200524,1,54,right,4,crush
55,cam2_200524,1,55,right,7,crush
56,cam2_200524,1,56,right,9,crush
57,cam2_200524,1,57,right,19,crush
58,cam2_200524,1,58,right,13,crush
59,cam2_200524,1,59,right,8,crush
60,cam2_200524,1,60,right,8,crush
61,cam2_200524,1,61,right,4,crush
62,cam2_200524,1,62,right,0,crush
63,cam2_200524,1,63,right,14,crush
64,cam2_200524,1,64,right,1,crush
65,cam2_200524,1,65,right,7,crush
66,cam2_200524,1,66,right,0,crush
67,cam2_200524,1,67,right,0,crush
68,cam2_200524,1,68,right,0,crush
69,cam2_200524,1,69,right,0,crush
70,cam2_200524,1,70,right,0,crush
71,cam2_200524,1,71,right,0,crush
72,cam2_200524,1,72,right,0,crush
73,cam2_200524,1,73,right,11,crush
74,cam2_200524,1,74,right,2,crush
75,cam2_200524,1,75,right,12,crush
76,cam2_200524,1,76,right,8,crush
77,cam2_200524,1,77,right,20,crush
78,cam2_200524,1,78,right,12,crush
79,cam2_200524,1,79,right,6,crush
80,cam2_200524,1,80,right,1,crush
81,cam2_200524,1,81,right,0,crush
82,cam2_200524,1,82,right,12,crush
83,cam2_200524,1,83,right,7,crush
84,cam2_200524,1,84,right,2,crush
85,cam2_200524,1,85,right,0,crush
86,cam2_200524,1,86,right,5,crush
87,cam2_200524,1,87,right,6,crush
88,cam2_200524,1,88,right,1,crush
89,cam2_200524,1,89,right,8,crush
90,cam2_200524,1,90,right,5,crush
91,cam2_200524,1,91,right,7,crush
0,cam2_210524,1,0,right,7,crush
1,cam2_210524,1,1,right,0,crush
2,cam2_210524,1,2,right,0,crush
3,cam2_210524,1,3,right,0,crush
4,cam2_210524,1,4,right,0,crush
5,cam2_210524,1,5,right,4,crush
6,cam2_210524,1,6,right,0,crush
7,cam2_210524,1,7,right,0,crush
8,cam2_210524,1,8,right,4,crush
9,cam2_210524,1,9,right,10,crush
10,cam2_210524,1,10,right,13,crush
11,cam2_210524,1,11,right,14,crush
12,cam2_210524,1,12,right,4,crush
13,cam2_210524,1,13,right,3,crush
14,cam2_210524,1,14,right,13,crush
15,cam2_210524,1,15,right,8,crush
16,cam2_210524,1,16,right,0,crush
17,cam2_210524,1,17,right,7,crush
18,cam2_210524,1,18,right,7,crush
19,cam2_210524,1,19,right,14,crush
20,cam2_210524,1,20,right,11,crush
21,cam2_210524,1,21,right,8,crush
22,cam2_210524,1,22,right,11,crush
23,cam2_210524,1,23,right,13,crush
24,cam2_210524,1,24,right,2,crush
25,cam2_210524,1,25,right,8,crush
26,cam2_210524,1,26,right,11,crush
27,cam2_210524,1,27,right,4,crush
28,cam2_210524,1,28,right,2,crush
29,cam2_210524,1,29,right,2,crush
30,cam2_210524,1,30,right,4,crush
31,cam2_210524,1,31,right,1,crush
32,cam2_210524,1,32,right,0,crush
33,cam2_210524,1,33,right,1,crush
34,cam2_210524,1,34,right,8,crush
35,cam2_210524,1,35,right,2,crush
36,cam2_210524,1,36,right,2,crush
37,cam2_210524,1,37,right,1,crush
38,cam2_210524,1,38,right,0,crush
39,cam2_210524,1,39,right,0,crush
40,cam2_210524,1,40,right,4,crush
41,cam2_210524,1,41,right,6,crush
42,cam2_210524,1,42,right,10,crush
43,cam2_210524,1,43,right,7,crush
44,cam2_210524,1,44,right,3,crush
45,cam2_210524,1,45,right,7,crush
46,cam2_210524,1,46,right,2,crush
47,cam2_210524,1,47,right,0,crush
48,cam2_210524,1,48,right,0,crush
49,cam2_210524,1,49,right,0,crush
50,cam2_210524,1,50,right,2,crush
51,cam2_210524,1,51,right,0,crush
52,cam2_210524,1,52,right,0,crush
53,cam2_210524,1,53,right,0,crush
54,cam2_210524,1,54,right,2,crush
55,cam2_210524,1,55,right,0,crush
56,cam2_210524,1,56,right,0,crush
57,cam2_210524,1,57,right,0,crush
58,cam2_210524,1,58,right,5,crush
59,cam2_210524,1,59,right,11,crush
60,cam2_210524,1,60,right,4,crush
61,cam2_210524,1,61,right,13,crush
62,cam2_210524,1,62,right,13,crush
63,cam2_210524,1,63,right,4,crush
64,cam2_210524,1,64,right,0,crush
65,cam2_210524,1,65,right,0,crush
66,cam2_210524,1,66,right,6,crush
67,cam2_210524,1,67,right,4,crush
68,cam2_210524,1,68,right,2,crush
69,cam2_210524,1,69,right,11,crush
70,cam2_210524,1,70,right,17,crush
71,cam2_210524,1,71,right,21,crush
72,cam2_210524,1,72,right,6,crush
73,cam2_210524,1,73,right,11,crush
74,cam2_210524,1,74,right,2,crush
75,cam2_210524,1,75,right,9,crush
76,cam2_210524,1,76,right,0,crush
77,cam2_210524,1,77,right,7,crush
78,cam2_210524,1,78,right,12,crush
79,cam2_210524,1,79,right,16,crush
80,cam2_210524,1,80,right,17,crush
81,cam2_210524,1,81,right,13,crush
82,cam2_210524,1,82,right,2,crush
83,cam2_210524,1,83,right,6,crush
0,cam2_220524,1,0,right,4,crush
1,cam2_220524,1,1,right,9,crush
2,cam2_220524,1,2,right,13,crush
3,cam2_220524,1,3,right,9,crush
4,cam2_220524,1,4,right,1,crush
5,cam2_220524,1,5,right,2,crush
6,cam2_220524,1,6,right,4,crush
7,cam2_220524,1,7,right,8,crush
8,cam2_220524,1,8,right,13,crush
9,cam2_220524,1,9,right,7,crush
10,cam2_220524,1,10,right,17,crush
